,1010006288,1010000785,1010003189,1010006287,1010006290,1010003188,1010001545,1010007336,1010014462,1010006056,1010022672,1010005535,1010003762,1010012801,1010004353,1010010913,1010001769,1010005538,1010003761,1010015072,1010002038,1010008583,1010005536,1010010917,1010006466,1010010912,1010010914,1010005546,1010015744,1010010918,1010005534,1010010618,1010021896,1010008077,1010011531,1010014460,1010014997,1010021160,1010015875,1010005539,1010020613,1010008078,1010000407,1010020313,1010015993,1010014996,1010013896,1010003763,1010005548,1010021837,1010006762,1010000405,1010022862,1010020576,1010015073,1010005537
E00011211,10523.604364818695,2616.3233306762013,1973.385570480587,1634.9638139444305,6152.2866298848785,3521.10809502925,2254.6862703012125,1887.8981226349088,4743.142476689085,2916.32774886954,3977.3829427309333,4786.07002636489,3548.8201748155666,5269.994176162788,4854.698729792651,7497.723283362228,6438.7142795457485,6139.233689024465,2639.8768420878414,3402.2195092717366,5950.179653121038,5959.170199392226,2125.4172772340125,3671.9082654189483,5007.792490546321,2513.9648868226427,1958.843413613672,3605.115497985501,3530.3361247145904,5942.902626891338,4388.6992427572495,3183.3593772660925,7282.904056147766,6940.277211788531,4700.86944217861,2288.0735638759597,5011.82308107692,5935.254317465676,2018.4390076565305,7488.714762738543,1668.1405553637003,7497.723283362228,3240.6942608901254,4029.6440011119134,6523.668913584144,3816.418734052264,4782.362507011045,7558.433587516739,2246.9989224457154,2006.219063758984,6209.129907796373,5848.534402635957,7035.824579544633,6634.411155784334,7853.755187954721,3559.77394894514
E00011212,10598.754063265224,2691.4730291227315,2048.5352689271176,1710.1135123909612,6227.436328331409,3596.2577934757805,2329.8359687477437,1963.0478210814395,4818.292175135616,2991.477447316071,4052.5326411774645,4861.21972481142,3623.969873262097,5345.143874609319,4929.848428239182,7572.872981808759,6513.863977992279,6214.383387470995,2715.026540534372,3477.3692077182673,6025.3293515675705,6034.319897838756,2200.566975680543,3747.057963865479,5082.942188992851,2589.1145852691734,2033.9931120602032,3680.265196432031,3605.4858231611206,6018.052325337868,4463.84894120378,3258.5090757126236,7358.053754594296,7015.426910235061,4776.019140625141,2363.2232623224904,5086.972779523451,6010.404015912206,2093.588706103061,7563.864461185075,1743.290253810231,7572.872981808759,3315.8439593366566,4104.793699558445,6598.818612030676,3891.568432498794,4857.512205457575,7633.583285963269,2322.148620892246,2081.368762205515,6284.279606242903,5923.684101082487,7110.974277991165,6709.560854230866,7928.904886401253,3634.9236473916703
E00011213,11045.17536081877,3137.894326676279,2494.9565664806655,2156.5348099445077,6673.857625884955,4042.6790910293275,2776.2572663012916,2409.4691186349864,5264.713472689162,3437.8987448696184,4498.9539387310115,5307.641022364967,4070.3911708156443,5669.990495457502,5376.269725792728,8019.294279362305,6960.285275545826,6660.804685024542,3161.4478380879186,3923.7905052718143,6471.750649121115,6480.741195392304,2646.9882732340902,4193.479261419025,5529.363486546398,3035.5358828227213,2358.839732908387,4126.686493985579,4051.9071207146685,6464.473622891414,4910.270238757327,3583.3556965608072,7804.475052147843,7461.848207788607,5222.440438178687,2809.6445598760374,5533.394077076997,6456.8253134657525,2540.0100036566073,8010.28575873862,2189.7115513637773,8019.294279362305,3640.69058018484,4551.214997111991,7045.239909584223,4337.989730052342,5303.933503011121,8080.004583516816,2768.5699184457926,2527.790059759062,6730.70090379645,6370.105398636034,7557.395575544711,7155.982151784413,8375.326183954801,4081.344944945218
E00011214,11807.2894205748,1469.936828665628,1387.2324053576128,2890.1975782852346,4203.791837387484,4776.3418593700535,1126.933666722073,1555.589634560299,1877.438733485975,1422.0781438671722,4610.588720901974,4163.234067881142,4832.505230571669,2444.895645298465,6138.383785548753,4669.826112632098,5815.878321062001,7422.918744780568,488.12159725375056,4657.45327361254,7205.413417461841,3093.4664561891145,1265.8074192651884,4927.1420297597515,2142.0887473432094,1050.6939759558895,1550.7475206481913,3243.700446343821,3325.3462712984897,7198.13639123214,4389.264247230411,791.8351566611195,8566.58911190387,5348.33200603195,5984.554497934713,3543.3073282167643,6267.056845417723,7190.4880818064785,1195.2941460003053,8743.948527079345,2019.6798284229787,4669.826112632098,849.1700402851526,2535.3943961095456,4050.1648542934536,5100.103789808366,6037.596271351847,4730.536416786608,796.9092057261772,1413.9401206180287,7464.363672137176,7103.76816697676,4562.320520253942,3903.183413013053,5112.25052537074,4843.459004701242
E00011215,11568.74086225478,1212.5055914529364,1148.6838470375926,2651.649019965214,4796.059581182595,4537.793301050033,869.5024295093814,1298.158397347607,2469.706477281085,1195.1875047048331,4380.426118752025,3936.343428718804,4593.95667225165,3037.1633890935764,5899.835227228734,5262.093856427209,5588.987681899663,7184.370186460547,476.46457592762,4418.9047152925195,6966.8648591418205,3685.734199984227,1008.3761820524967,4688.593471439731,2734.356491138322,793.2627387431982,1557.240652577242,3016.8098071814816,3098.45563213615,6959.58783291212,4162.373608068071,1305.9652090290242,8328.040553583849,5940.599749827062,5746.005939614693,3304.7587698967436,6028.508287097702,6951.939523486458,956.7455876802843,8505.399968759324,1781.1312701029578,5262.093856427209,1363.3000926530572,2308.5037569472065,4642.432598088563,4861.555231488347,5799.047713031826,5322.80416058172,558.3606474061565,1156.508883405337,7225.815113817155,6865.219608656739,5154.588264049052,4495.451156808165,5704.518269165852,4604.910446381223
E00011216,11519.7418205218,1365.567891822929,1099.6848053046147,2602.6499782322367,4510.217827237936,4488.794259317056,1022.5647298793738,1451.2206977175995,2183.8647233364263,1348.2498050748256,4533.488419122018,4089.4057290887963,4544.957630518673,2751.3216351489173,5850.836185495757,4976.25210248255,5742.049982269655,7135.37114472757,496.8591836977633,4369.905673559542,6917.865817408843,3399.892446039568,1161.4384824224892,4639.5944297067535,2448.5147371936628,946.3250391131907,1508.241610844264,3169.8721075514745,3251.517932506143,6910.588791179142,4315.435908438064,1098.2611465115717,8279.041511850872,5654.757995882403,5697.006897881715,3255.7597281637663,5979.509245364725,6902.9404817534805,907.7465459473065,8456.400927026347,1732.1322283699799,4976.25210248255,1155.5960301356047,2461.566057317199,4356.590844143904,4812.55618975537,5750.048671298849,5036.962406637061,509.3616056731787,1309.5711837753295,7176.816072084178,6816.220566923762,4868.746510104393,4209.609402863504,5418.676515221192,4555.9114046482455
E00011217,11875.342927175005,1896.0232898092784,1458.9531925377803,2958.2510848854386,4868.104871348893,4844.395365970258,1516.6070405000996,1914.1526807720513,2538.5570408857666,1911.350740001756,4936.952479065075,4652.5066640157265,4900.558737171873,2430.0424726103315,6206.437292148957,5334.139146593506,6305.150917196585,7490.972251380773,1222.9250945842107,4725.506780212745,7273.466924062046,3336.374814021812,1651.2690262489286,4995.195536359956,2602.0117852822373,1502.6538397869397,979.1129316218902,3665.7410424077384,3747.386867362407,7266.189897832345,4811.304843294327,343.40767371363603,8634.642618504075,6012.645039993359,6052.608004534918,3611.3608348169682,6335.110352017928,7258.541588406683,1093.5226271155664,8812.00203367955,2087.7333350231825,5334.139146593506,400.74255733766904,3024.6669922441297,4714.477888254861,5168.15729640857,6105.649777952051,5394.849450748016,868.6299929063449,1772.503166829781,7532.417178737381,7171.821673576965,5226.633554215349,4567.496446974462,5776.5635593321485,4911.512511301446
E00011218,11781.682558616825,1794.5673486001047,1361.6255433996384,2864.59071632726,4528.4223573219615,4750.734997412079,1419.2793913619578,1816.8250316339092,2202.069253420452,1746.7086638016494,4843.292110506897,4487.86458781562,4806.898368613694,2553.839435623338,6112.776923590778,4994.4566325665755,6140.508840996479,7397.311882822593,812.7521171882277,4631.846411654566,7179.806555503867,3418.0969761235924,1553.9413771107868,4901.535167801777,2466.719267277688,1375.3244958903665,1314.2770190786312,3568.330966278298,3649.9767912329667,7172.529529274166,4713.894767164887,467.20463672664215,8540.982249945895,5672.962525966428,5958.947635976739,3517.7004662587897,6241.449983459748,7164.881219848504,1113.7847042532617,8718.34166512137,1994.0729664650044,4994.4566325665755,524.5395203506752,2860.024916044023,4374.79537422793,5074.496927850391,6011.989409393872,5055.166936721086,771.302343768203,1675.1755176916392,7438.756810179201,7078.161305018785,4886.951040188418,4227.81393294753,5436.881045305217,4817.852142743267
E00011219,11416.93286235549,1043.2728931144172,991.8881909242173,2499.8410200659278,4572.656315040274,4385.985301150747,700.2697311708621,1128.9256990090878,2286.2826243266895,1025.9548063663142,4211.193420413506,3767.110730380284,4442.148672352364,2853.7395361391805,5748.027227329448,5040.863430999832,5419.7549835611435,7032.562186561262,183.01698972544662,4267.096715393233,6815.056859242535,3502.3103470298306,839.1434837139774,4536.785471540445,2550.932638183926,624.0300404046789,1635.822547266784,2847.5771088429624,2929.222933797631,6807.779833012833,3993.140909729552,1384.5471037185664,8176.232553684563,5717.196483684741,5594.197939715407,3152.9507699974574,5876.700287198416,6800.131523587171,852.7205216187936,8353.591968860039,1677.106204041467,5040.863430999832,1441.8819873425994,2139.2710586086873,4421.2021726611865,4709.747231589061,5647.23971313254,5101.573735154343,628.1037997756857,987.2761850668177,7074.007113917868,6713.411608757452,4933.357838621675,4274.2207313807885,5483.287843738475,4453.102446481937
E00011220,11437.16332302371,1454.1764050780232,1017.1063078065249,2520.071480734147,4961.252682324387,4406.215761818966,1074.7601557688447,1472.3057960407957,2634.899578422876,1469.5038552705005,4498.772874913784,4210.6597792844705,4462.379133020583,2628.646031059767,5768.257687997667,5427.286957569001,5863.304032465329,7052.792647229481,781.0782098529551,4287.3271760614525,6835.287319910754,3534.978372471248,1209.4221415176733,4557.015932208664,2800.615343731673,1060.8069550556838,793.2866757112897,3223.8941576764814,3305.53998263115,6828.010293681052,4369.457958563071,542.0112321630714,8196.463014352783,6105.792850968854,5614.4284003836265,3173.1812306656766,5896.930747866635,6820.36198425539,755.5103870746728,8373.822429528258,1649.5537308718904,5427.286957569001,599.3461157871045,2582.820107512874,4807.625699230355,4729.97769225728,5667.470173800759,5487.997261723512,426.78310817508924,1330.6562820985257,7094.237574586087,6733.642069425671,5319.781365190844,4660.644257949957,5869.711370307644,4473.332907150156
E00011221,11682.302454301373,1699.3155363556832,1262.2454390841851,2765.2106120118065,4607.298650333916,4651.354893096625,1319.8992870465045,1717.4449273184562,2280.945546432407,1714.6429865481605,4743.912006191444,4455.798910562131,4707.518264298242,2762.52554797271,6013.3968192753255,5073.332925578531,6108.44316374299,7297.931778507141,891.6284102001831,4532.466307339112,7080.426451188414,3496.973269135548,1454.5612727953335,4802.155063486323,2545.5955602896433,1305.9460863333438,1285.9738492016293,3469.033288954143,3550.6791139088114,7073.149424958711,4614.597089840732,675.8907490760143,8441.602145630442,5751.838818978383,5859.567531661286,3418.320361943336,6142.069879144295,7065.501115533049,1014.4045999378081,8618.961560805918,1894.6928621495506,5073.332925578531,733.2256327000474,2827.959238790534,4453.671667239884,4975.116823534939,5912.609305078418,5134.043229733042,671.9222394527493,1575.795413376186,7339.376705863747,6978.781200703331,4965.827333200373,4306.690225959486,5515.757338317173,4718.472038427814
E00011222,11493.761009846436,1339.5870811475652,1073.7039946292507,2576.6691675568723,4829.009469201917,4462.813448641691,996.58391920401,1425.239887042236,2502.656365300407,1322.2689943994617,4507.507608446655,4063.4249184134324,4518.9768198433085,3070.1132771128982,5824.855374820392,5295.043744446531,5716.069171594291,7109.390334052206,603.5460656222489,4343.924862884178,6891.885006733479,3718.6840880035484,1135.4576717471255,4613.613619031389,2767.3063791576437,920.3442284378269,1482.2608001689005,3143.89129687611,3225.5371218307787,6884.607980503778,4289.4550977627,1230.9853566206828,8253.060701175507,5973.549637846384,5671.026087206351,3229.778917488402,5953.52843468936,6876.959671078116,881.7657352719427,8430.420116350982,1706.1514176946162,5295.043744446531,1288.3202402447157,2435.585246641835,4675.382486107886,4786.575379080005,5724.067860623484,5355.754048601041,483.380794997815,1283.5903730999657,7150.8352614088135,6790.2397562483975,5187.538152068374,4528.401044827487,5737.468157185173,4529.930593972881
E00011223,11250.60092564255,1147.7919814162508,830.543910425366,2333.509083352988,4794.175466887093,4219.653364437808,804.8182860539414,1233.474253892167,2540.911308069594,1130.4738946681475,4312.210477532624,3871.6298186821177,4275.816735639425,2967.67599166212,5581.695290616509,5299.894690524988,5524.274071862977,6866.230249848321,442.0482492506018,4100.7647786802945,6648.724922529596,3756.939030772736,943.6920385970567,4370.453534827506,2805.561321926831,728.5491287065124,1132.3166363136427,2952.0961971447955,3033.742022099464,6641.447896299894,4097.659998031385,881.0411927654244,8009.900616971622,5929.639226624175,5427.866003002467,2986.6188332845177,5710.368350485477,6633.799586874232,638.605651068058,8187.260032147101,1462.9913334907314,5299.894690524988,938.3760763894575,2243.790146910521,4680.233432186343,4543.415294876122,5480.907776419601,5360.604994679498,240.22071079393027,1091.824739949897,6907.675177204929,6547.079672044513,5192.389098146831,4533.251990905944,5742.3191032636305,4286.770509768998
E00011224,11576.99785262632,1627.2631457524978,1190.193048481,2659.906010336754,5053.287824387133,4546.050291421573,1247.8468964433193,1645.3925367152708,2726.934720485623,1687.6089684652893,4638.6074045163905,4424.4121750047725,4602.21366262319,2630.3829054759112,5908.092217600274,5519.322099631748,6077.056428185631,7192.6271768320885,1000.6385919001291,4427.16170566406,6975.121849513362,3536.715246887392,1382.5088821921483,4696.850461811271,2802.352218147817,1244.6376660646567,789.3521330787235,3396.980898350957,3478.6267233056255,6967.844823283659,4542.544699237546,543.7481065792153,8336.29754395539,6197.827993031599,5754.262929986234,3313.015760268284,6036.765277469242,6960.196513857997,795.1775525668816,8513.656959130865,1789.3882604744977,5519.322099631748,601.0829902032484,2800.925220707663,4899.660841293102,4869.812221859887,5807.304703403366,5580.032403786258,646.3434902222633,1503.7430227730008,7234.0721041886945,6873.4765990282785,5411.81650725359,4752.679400012704,5961.7465123703905,4613.167436752763
E00011225,11723.958912003418,1774.2242051295955,1337.1541078580974,2806.867069713852,5080.855572295409,4693.011350798671,1394.8079558204167,1792.3535960923684,2751.307741832283,1834.570027842387,4785.568463893489,4571.373234381871,4749.174722000287,2642.7931735568486,6055.053276977371,5546.889847540023,6224.01748756273,7339.588236209186,1230.3634036569038,4574.122765041157,7122.082908890459,3549.1255149683293,1529.4699415692457,4843.811521188369,2814.762486228755,1391.5987254417544,668.3575889922673,3543.9419577280546,3625.587782682723,7114.805882660757,4689.505758614643,556.1583746601533,8483.258603332488,6225.395740939875,5901.223989363331,3459.9768196453815,6183.72633684634,7107.157573235095,942.1386119439793,8660.618018507963,1936.3493198515955,5546.889847540023,613.4932582841864,2947.8862800847605,4927.228589201377,5016.773281236984,5954.265762780464,5607.600151694533,832.0211639491021,1650.7040821500982,7381.033163565792,7020.437658405376,5439.384255161865,4780.247147920979,5989.314260278666,4760.12849612986
E00011226,11560.879348079547,1611.1446412057255,1174.0745439342272,2643.7875057899814,5164.694559824788,4529.9317868748,1231.7283918965468,1629.274032168498,2838.3414559232774,1671.4904639185165,4622.488899969618,4408.293670458,4586.095158076418,2829.8902403437464,5891.973713053501,5630.728835069402,6060.937923638859,7176.508672285315,984.5200873533563,4411.043201117287,6959.003344966588,3736.222581755227,1366.3903776453756,4680.731957264498,3001.8595530156517,1228.5191615178842,702.3857501980515,3380.862393804184,3462.5082187588528,6951.726318736887,4526.426194690774,743.2554414470505,8320.179039408617,6309.234728469254,5738.14442543946,3296.897255721511,6020.64677292247,6944.078009311225,779.0590480201089,8497.538454584092,1773.2697559277249,5630.728835069402,800.5903250710836,2784.80671616089,5011.067576730757,4853.693717313115,5791.186198856593,5691.439139223912,630.2249856754906,1487.624518226228,7217.953599641923,6857.358094481507,5523.223242691245,4864.086135450358,6073.153247808044,4597.04893220599
E00011228,11131.170735235635,1181.4360283618164,744.365931090318,2214.0788929460723,5034.005110358698,4100.223174030892,802.0197790526378,1199.565419324589,2987.3229307324937,1370.303538139753,4192.780287125709,4001.9436099068125,4156.386545232509,3235.998540867264,5462.265100209593,5741.903737405638,5654.587863087671,6746.800059441407,884.0572961312515,3981.334588273379,6529.29473212268,4142.330882278745,936.6817648014662,4251.02334442059,3251.972944589731,927.3322357391205,1072.1015836909112,2951.1537809602746,3032.799605914943,6522.017705892979,4096.717581846864,1149.363741970568,7890.470426564708,6156.150795330454,5308.435812595552,2867.188642877602,5590.938160078562,6514.3693964673175,349.3504351761999,8067.829841740185,1343.5611430838158,5741.903737405638,1206.698625594601,2483.6197903821267,5043.450030164085,4423.985104469206,5361.477586012686,5802.6140415601485,367.75467424646814,1057.9159053823187,6788.244986798015,6427.649481637599,5555.605696124573,4975.261037786594,6184.328150144281,4167.340319362082
E00011229,11757.366047363224,1807.6313404894033,1370.5612432179053,2840.2742050736592,5504.499447633376,4726.418486158478,1428.2150911802246,1825.7607314521763,3174.95161717025,1867.977163202195,4818.975599253296,4604.780369741678,4782.581857360095,3066.4370488948166,6088.460412337178,5970.53372287799,6257.424622922537,7372.995371568993,1329.6511719099444,4607.529900400965,7155.490044250266,3972.7693903062973,1562.8770769290536,4877.218656548176,3238.406361566722,1425.0058608015624,244.7137136543002,3577.349093087863,3658.9949180425315,7148.213018020565,4722.912893974452,979.8022499981204,8516.665738692294,6649.0396162778425,5934.631124723138,3493.383955005189,6217.133472206147,7140.564708594903,975.5457473037874,8694.02515386777,1969.7564552114036,5970.53372287799,1037.1371336221534,2981.2934154445684,5350.872464539345,5050.1804165967915,5987.672898140271,6031.2440270325005,865.4282993089101,1684.111217509906,7414.4402989256005,7053.8447937651845,5863.028130499833,5203.891023258946,6412.958135616633,4793.535631489667
E00011230,11189.038924076394,1253.9447813060208,809.2055338610741,2271.9470817868328,5195.316035885315,4158.091362871653,874.5285319968423,1272.0741722687933,3301.747118534456,1531.61446366637,4250.64847596647,4074.4523628510174,4214.25473407327,3780.06401857046,5520.133289050354,6056.327925207602,5727.096616031876,6804.668248282166,1198.4814839332143,4039.2027771141393,6587.162920963441,4517.7748412375995,1009.1905177456708,4308.891533261351,3566.397132391694,1129.2516016194722,604.4445694074407,3023.662533904479,3105.3083588591476,6579.8858947337385,4169.226334791068,1693.4292196737638,7948.338615405467,6228.659548274658,5366.304001436311,2925.0568317183624,5648.806348919322,6572.237585308077,407.2186240169604,8125.698030580946,1401.4293319245762,6056.327925207602,1750.7641032977967,2644.9307159087434,5204.760955690701,4481.853293309967,5419.345774853446,6117.038229362112,805.6035642910882,1130.4246583265233,6846.113175638774,6485.517670478358,5716.916621651189,5289.685225588558,6498.752337946245,4225.2085082028425
